t,J1,J2,J3,J4,J5,J6
6.565656565656565746e+00,-8.940389156341552734e-01,3.119295835494995117e-02,7.575916051864624023e-01,-1.274978995323181152e+00,-1.322702407836914062e+00,2.082982063293457031e-01
6.666666666666666963e+00,-1.172726154327392578e+00,1.066390275955200195e-01,6.357945203781127930e-01,-1.483006596565246582e+00,-1.524303197860717773e+00,4.256503582000732422e-01
6.767676767676767291e+00,-1.434481143951416016e+00,1.775012612342834473e-01,5.213973522186279297e-01,-1.678395152091979980e+00,-1.713655471801757812e+00,6.297969818115234375e-01
6.868686868686868507e+00,-1.675069570541381836e+00,2.426331639289855957e-01,4.162508249282836914e-01,-1.857983469963073730e+00,-1.887695789337158203e+00,8.174352645874023438e-01
6.969696969696969724e+00,-1.890258550643920898e+00,3.008890748023986816e-01,3.222049474716186523e-01,-2.018612384796142578e+00,-2.043362140655517578e+00,9.852643013000488281e-01
7.070707070707070940e+00,-2.075814962387084961e+00,3.511227965354919434e-01,2.411094903945922852e-01,-2.157122135162353516e+00,-2.177592754364013672e+00,1.129982709884643555e+00
7.171717171717171269e+00,-2.227505922317504883e+00,3.921884894371032715e-01,1.748147010803222656e-01,-2.270352363586425781e+00,-2.287325143814086914e+00,1.248288393020629883e+00
7.272727272727272485e+00,-2.341097116470336914e+00,4.229399561882019043e-01,1.251709461212158203e-01,-2.355143547058105469e+00,-2.369496345520019531e+00,1.336879968643188477e+00
7.373737373737373701e+00,-2.412356615066528320e+00,4.422312378883361816e-01,9.402775764465332031e-02,-2.408335685729980469e+00,-2.421045303344726562e+00,1.392456531524658203e+00
7.474747474747474918e+00,-2.437050580978393555e+00,4.489163756370544434e-01,8.323550224304199219e-02,-2.426768302917480469e+00,-2.438908576965332031e+00,1.411715507507324219e+00
7.575757575757575246e+00,-2.437050819396972656e+00,4.489164054393768311e-01,8.323548734188079834e-02,-2.426768541336059570e+00,-2.438908576965332031e+00,1.411715507507324219e+00
7.676767676767676463e+00,-2.424710512161254883e+00,4.466432332992553711e-01,8.281400799751281738e-02,-2.414480209350585938e+00,-2.426558732986450195e+00,1.404567003250122070e+00
7.777777777777777679e+00,-2.389099597930908203e+00,4.400835633277893066e-01,8.159775286912918091e-02,-2.379019737243652344e+00,-2.390920877456665039e+00,1.383938670158386230e+00
7.878787878787878896e+00,-2.332333803176879883e+00,4.296270310878753662e-01,7.965896278619766235e-02,-2.322493314743041992e+00,-2.334111690521240234e+00,1.351055860519409180e+00
7.979797979797979224e+00,-2.256528615951538086e+00,4.156633317470550537e-01,7.706989347934722900e-02,-2.247007846832275391e+00,-2.258248567581176758e+00,1.307143926620483398e+00
8.080808080808081328e+00,-2.163799285888671875e+00,3.985821604728698730e-01,7.390280067920684814e-02,-2.154670000076293945e+00,-2.165448665618896484e+00,1.253428459167480469e+00
8.181818181818181657e+00,-2.056261539459228516e+00,3.787732124328613281e-01,7.022994011640548706e-02,-2.047585964202880859e+00,-2.057829141616821289e+00,1.191134929656982422e+00
