t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
6.060606060606060552e+00,-2.844728946685791016e+00,7.701237797737121582e-01,-1.243257284164428711e+00,-2.123463153839111328e+00,-2.057861328125000000e+00,2.218645572662353516e+00
6.161616161616161769e+00,-2.905687570571899414e+00,7.866264581680297852e-01,-1.269898533821105957e+00,-2.168966054916381836e+00,-2.101958274841308594e+00,2.266188144683837891e+00
6.262626262626262097e+00,-2.926007032394409180e+00,7.921273112297058105e-01,-1.278779029846191406e+00,-2.184134006500244141e+00,-2.116657495498657227e+00,2.282035827636718750e+00
6.363636363636363313e+00,-2.905687808990478516e+00,7.866264581680297852e-01,-1.269898653030395508e+00,-2.168966293334960938e+00,-2.101958513259887695e+00,2.266188144683837891e+00
6.464646464646464530e+00,-2.844729185104370117e+00,7.701238393783569336e-01,-1.243257284164428711e+00,-2.123463392257690430e+00,-2.057861566543579102e+00,2.218645811080932617e+00
6.565656565656565746e+00,-2.743131637573242188e+00,7.426193952560424805e-01,-1.198855280876159668e+00,-2.047625541687011719e+00,-1.984366416931152344e+00,2.139408588409423828e+00
6.666666666666666963e+00,-2.600895404815673828e+00,7.041131854057312012e-01,-1.136692404747009277e+00,-1.941452383995056152e+00,-1.881473302841186523e+00,2.028476238250732422e+00
6.767676767676767291e+00,-2.418019771575927734e+00,6.546052694320678711e-01,-1.056768774986267090e+00,-1.804944038391113281e+00,-1.749182343482971191e+00,1.885848999023437500e+00
6.868686868686868507e+00,-2.194505214691162109e+00,5.940955281257629395e-01,-9.590842127799987793e-01,-1.638100385665893555e+00,-1.587493181228637695e+00,1.711526870727539062e+00
6.969696969696969724e+00,-1.930352210998535156e+00,5.225840806961059570e-01,-8.436390757560729980e-01,-1.440921902656555176e+00,-1.396406173706054688e+00,1.505509972572326660e+00
7.070707070707070940e+00,-1.625559568405151367e+00,4.400708079338073730e-01,-7.104328870773315430e-01,-1.213407754898071289e+00,-1.175920963287353516e+00,1.267797708511352539e+00
7.171717171717171269e+00,-1.280128121376037598e+00,3.465557098388671875e-01,-5.594657659530639648e-01,-9.555585980415344238e-01,-9.260376095771789551e-01,9.983906745910644531e-01
7.272727272727272485e+00,-8.940574526786804199e-01,2.420388460159301758e-01,-3.907379508018493652e-01,-6.673740148544311523e-01,-6.467562913894653320e-01,6.972885131835937500e-01
7.373737373737373701e+00,-4.673485755920410156e-01,1.265203952789306641e-01,-2.042495310306549072e-01,-3.488548696041107178e-01,-3.380773961544036865e-01,3.644919991493225098e-01
7.474747474747474918e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.676767676767676463e+00,2.335506975650787354e-01,-4.302115365862846375e-02,-7.976734079420566559e-03,2.325653135776519775e-01,2.337287366390228271e-01,-1.352894008159637451e-01
