t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
8.585858585858586522e+00,1.422288537025451660e+00,-2.621806859970092773e-01,-9.562925994396209717e-02,1.419293522834777832e+00,1.424029588699340820e+00,-8.617690205574035645e-01
8.686868686868686851e+00,1.452766180038452148e+00,-2.677988409996032715e-01,-9.767846018075942993e-02,1.449706912040710449e+00,1.454544425010681152e+00,-8.802354931831359863e-01
8.787878787878787179e+00,1.462925434112548828e+00,-2.696715593338012695e-01,-9.836152940988540649e-02,1.459844827651977539e+00,1.464716196060180664e+00,-8.863910436630249023e-01
8.888888888888889284e+00,1.452766180038452148e+00,-2.677988409996032715e-01,-9.767846763134002686e-02,1.449707031250000000e+00,1.454544544219970703e+00,-8.802355527877807617e-01
8.989898989898989612e+00,1.422288656234741211e+00,-2.621806859970092773e-01,-9.562926739454269409e-02,1.419293642044067383e+00,1.424029588699340820e+00,-8.617690801620483398e-01
9.090909090909089940e+00,1.371492624282836914e+00,-2.528170943260192871e-01,-9.221393615007400513e-02,1.368604540824890137e+00,1.373171448707580566e+00,-8.309916257858276367e-01
9.191919191919192045e+00,1.300378203392028809e+00,-2.397080659866333008e-01,-8.743247389793395996e-02,1.297639846801757812e+00,1.301969885826110840e+00,-7.879031896591186523e-01
9.292929292929292373e+00,1.208945393562316895e+00,-2.228535860776901245e-01,-8.128488063812255859e-02,1.206399559974670410e+00,1.210425138473510742e+00,-7.325037717819213867e-01
9.393939393939394478e+00,1.097194075584411621e+00,-2.022536695003509521e-01,-7.377114892005920410e-02,1.094883680343627930e+00,1.098537087440490723e+00,-6.647933125495910645e-01
9.494949494949494806e+00,9.651246070861816406e-01,-1.779083460569381714e-01,-6.489129364490509033e-02,9.630922079086303711e-01,9.663059115409851074e-01,-5.847719907760620117e-01
9.595959595959595134e+00,8.127363920211791992e-01,-1.498175561428070068e-01,-5.464529991149902344e-02,8.110250234603881836e-01,8.137313127517700195e-01,-4.924395084381103516e-01
9.696969696969697239e+00,6.400298476219177246e-01,-1.179813146591186523e-01,-4.303317144513130188e-02,6.386821269989013672e-01,6.408132910728454590e-01,-3.877961039543151855e-01
9.797979797979797567e+00,4.470048844814300537e-01,-8.239962160587310791e-02,-3.005490638315677643e-02,4.460636079311370850e-01,4.475520551204681396e-01,-2.708416581153869629e-01
9.898989898989899672e+00,2.336618155241012573e-01,-4.307256266474723816e-02,-1.571052893996238708e-02,2.331697642803192139e-01,2.339478284120559692e-01,-1.415764093399047852e-01
1.000000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
